戦略名,戦略種別,利確pips,損切りpips,時間帯,曜日,トレンド条件,ボラ条件,EMA短期,EMA長期,学習_取引回数,学習_勝率%,学習_総損益pips,学習_平均利益pips,学習_平均損失pips,学習_PF,学習_最大DD_pips,学習_最大連敗,検証_取引回数,検証_勝率%,検証_総損益pips,検証_平均利益pips,検証_平均損失pips,検証_PF,検証_最大DD_pips,検証_最大連敗,判定,総合スコア
ema_cross(EMA5/20),ema_cross,5,12,9時台,全曜日,上昇のみ,ATR低,5,20,103,69.9,-12.0,5.0,-12.0,0.968,-90.0,3,39,59.0,-77.0,5.0,-12.0,0.599,-75.0,4,不採用,19.5
ema_cross(EMA5/20),ema_cross,5,15,東京(9-15),水,順方向のみ,直近30分変動大,5,20,46,76.1,10.0,5.0,-15.0,1.061,-35.0,2,24,62.5,-60.0,5.0,-15.0,0.556,-65.0,2,不採用,19.5
ema_cross(EMA5/20),ema_cross,5,15,10時台,全曜日,順方向のみ,直近30分変動大,5,20,45,77.8,25.0,5.0,-15.0,1.167,-50.0,3,21,61.9,-55.0,5.0,-15.0,0.542,-60.0,1,不採用,19.5
ema_cross(EMA5/20),ema_cross,5,5,ロンドン(16-21),火,レンジのみ,ATR高,5,20,59,49.2,-5.0,5.0,-5.0,0.967,-35.0,6,24,37.5,-30.0,5.0,-5.0,0.6,-40.0,5,不採用,19.4
ema_cross(EMA5/20),ema_cross,5,8,16時台,火,レンジのみ,ATR高,5,20,10,60.0,-2.0,5.0,-8.0,0.938,-16.0,3,9,44.4,-20.0,5.0,-8.0,0.5,-30.0,2,不採用,19.4
ema_cross(EMA5/20),ema_cross,5,8,16時台,木,下降のみ,ATR高,5,20,28,57.1,-16.0,5.0,-8.0,0.833,-43.0,4,9,44.4,-20.0,5.0,-8.0,0.5,-24.0,3,不採用,19.4
ema_cross(EMA5/20),ema_cross,5,10,21時台,木,上昇のみ,ATR低,5,20,9,100.0,45.0,5.0,0.0,999.0,0.0,0,8,62.5,-5.0,5.0,-10.0,0.833,-10.0,1,不採用,19.4
ema_cross(EMA5/20),ema_cross,5,12,東京(9-15),金,順方向のみ,ATR高,5,20,51,74.5,34.0,5.0,-12.0,1.218,-36.0,3,19,57.9,-41.0,5.0,-12.0,0.573,-54.0,2,不採用,19.4
ema_cross(EMA5/20),ema_cross,5,12,22時台,火,順方向のみ,ATR低,5,20,4,100.0,20.0,5.0,0.0,999.0,0.0,0,3,66.7,-2.0,5.0,-12.0,0.833,0.0,1,不採用,19.4
ema_cross(EMA5/20),ema_cross,5,5,NY(21-24),水,レンジのみ,なし,5,20,69,50.7,5.0,5.0,-5.0,1.029,-30.0,6,28,39.3,-30.0,5.0,-5.0,0.647,-50.0,6,不採用,19.3
ema_cross(EMA5/20),ema_cross,5,5,16時台,月,上昇のみ,なし,5,20,57,50.9,5.0,5.0,-5.0,1.036,-50.0,5,23,39.1,-25.0,5.0,-5.0,0.643,-30.0,6,不採用,19.3
ema_cross(EMA5/20),ema_cross,5,8,全時間,水,順方向のみ,なし,5,20,822,58.9,-276.1,5.0,-7.98,0.898,-359.1,9,347,52.2,-423.0,5.0,-8.0,0.681,-429.0,6,不採用,19.3
ema_cross(EMA5/20),ema_cross,5,8,NY(21-24),金,上昇のみ,直近30分変動大,5,20,82,54.9,-71.0,5.0,-8.0,0.76,-81.0,5,27,44.4,-60.0,5.0,-8.0,0.5,-68.0,3,不採用,19.3
ema_cross(EMA5/20),ema_cross,5,10,22時台,月,順方向のみ,なし,5,20,36,63.9,-9.2,4.9,-9.37,0.924,-40.0,4,14,50.0,-35.0,5.0,-10.0,0.5,-35.0,2,不採用,19.3
ema_cross(EMA5/20),ema_cross,5,12,NY(21-24),金,上昇のみ,直近30分変動大,5,20,81,67.9,-37.0,5.0,-12.0,0.881,-83.0,3,26,57.7,-61.6,4.69,-12.0,0.533,-54.6,3,不採用,19.3
ema_cross(EMA5/20),ema_cross,5,5,東京(9-15),全曜日,順方向のみ,ATR高,5,20,225,44.9,-115.0,5.0,-5.0,0.815,-125.0,6,102,38.2,-120.0,5.0,-5.0,0.619,-125.0,7,不採用,19.2
ema_cross(EMA5/20),ema_cross,5,5,ロンドン(16-21),月,下降のみ,ATR高,5,20,96,46.9,-30.0,5.0,-5.0,0.882,-40.0,5,31,38.7,-35.0,5.0,-5.0,0.632,-45.0,7,不採用,19.2
ema_cross(EMA5/20),ema_cross,5,5,22時台,火,レンジのみ,なし,5,20,23,69.6,45.0,5.0,-5.0,2.286,-10.0,2,14,42.9,-10.0,5.0,-5.0,0.75,-25.0,4,不採用,19.2
ema_cross(EMA5/20),ema_cross,5,10,10時台,全曜日,順方向のみ,ATR高,5,20,59,67.8,10.0,5.0,-10.0,1.053,-45.0,4,23,52.2,-50.0,5.0,-10.0,0.545,-70.0,2,不採用,19.2
ema_cross(EMA5/20),ema_cross,5,10,22時台,火,なし,ATR低,5,20,12,66.7,0.0,5.0,-10.0,1.0,-10.0,2,6,50.0,-15.0,5.0,-10.0,0.5,-10.0,2,不採用,19.2
ema_cross(EMA5/20),ema_cross,5,12,16時台,月,なし,なし,5,20,124,68.5,-40.0,4.99,-11.91,0.914,-83.0,5,60,60.0,-108.0,5.0,-12.0,0.625,-116.0,5,不採用,19.2
ema_cross(EMA5/20),ema_cross,5,15,全時間,月,上昇のみ,ATR低,5,20,177,58.2,-521.6,5.0,-14.01,0.497,-545.4,5,55,58.2,-185.0,5.0,-15.0,0.464,-190.0,3,不採用,19.2
ema_cross(EMA5/20),ema_cross,5,15,NY(21-24),月,順方向のみ,ATR高,5,20,33,66.7,-42.6,5.0,-13.87,0.721,-82.6,4,7,57.1,-25.0,5.0,-15.0,0.444,-40.0,2,不採用,19.2
ema_cross(EMA5/20),ema_cross,5,15,NY(21-24),水,順方向のみ,ATR高,5,20,47,70.2,-34.4,5.0,-14.24,0.827,-54.4,2,18,61.1,-50.0,5.0,-15.0,0.524,-75.0,3,不採用,19.2
ema_cross(EMA5/20),ema_cross,5,10,9時台,金,下降のみ,ATR高,5,20,21,66.7,0.0,5.0,-10.0,1.0,-25.0,2,6,50.0,-15.0,5.0,-10.0,0.5,-15.0,2,不採用,19.1
ema_cross(EMA5/20),ema_cross,5,12,NY(21-24),火,レンジのみ,直近30分変動大,5,20,29,72.4,9.0,5.0,-12.0,1.094,-55.0,3,16,56.2,-34.0,5.0,-11.29,0.57,-44.0,3,不採用,19.1
ema_cross(EMA5/20),ema_cross,5,12,9時台,水,上昇のみ,なし,5,20,51,66.7,-34.0,5.0,-12.0,0.833,-86.0,4,28,57.1,-64.0,5.0,-12.0,0.556,-80.0,4,不採用,19.1
ema_cross(EMA5/20),ema_cross,5,12,10時台,全曜日,順方向のみ,直近30分変動大,5,20,45,73.3,21.0,5.0,-12.0,1.146,-50.0,4,21,57.1,-48.0,5.0,-12.0,0.556,-56.0,2,不採用,19.1
ema_cross(EMA5/20),ema_cross,5,12,21時台,全曜日,順方向のみ,ATR高,5,20,129,65.1,-112.0,5.0,-11.82,0.789,-157.0,5,24,54.2,-60.8,5.0,-11.44,0.517,-90.8,3,不採用,19.1
ema_cross(EMA5/20),ema_cross,5,12,21時台,木,レンジのみ,なし,5,20,43,69.8,-6.0,5.0,-12.0,0.962,-47.0,2,21,57.1,-48.0,5.0,-12.0,0.556,-73.0,3,不採用,19.1
ema_cross(EMA5/20),ema_cross,5,15,全時間,水,順方向のみ,ATR低,5,20,272,73.9,-43.8,4.98,-14.71,0.958,-155.0,3,101,65.3,-198.9,4.94,-15.0,0.621,-198.9,3,不採用,19.1
ema_cross(EMA5/20),ema_cross,5,5,東京(9-15),水,上昇のみ,ATR高,5,20,62,45.2,-30.0,5.0,-5.0,0.824,-50.0,6,31,35.5,-45.0,5.0,-5.0,0.55,-40.0,5,不採用,19.0
ema_cross(EMA5/20),ema_cross,5,5,東京(9-15),木,上昇のみ,ATR低,5,20,95,44.2,-55.0,5.0,-5.0,0.792,-70.0,8,34,35.3,-50.0,5.0,-5.0,0.545,-55.0,5,不採用,19.0
ema_cross(EMA5/20),ema_cross,5,8,全時間,月,順方向のみ,直近30分変動大,5,20,173,54.3,-162.0,5.0,-8.0,0.744,-179.0,5,86,48.8,-142.0,5.0,-8.0,0.597,-152.0,6,不採用,19.0
ema_cross(EMA5/20),ema_cross,5,8,10時台,月,順方向のみ,直近30分変動大,5,20,10,80.0,24.0,5.0,-8.0,2.5,-11.0,1,2,50.0,-3.0,5.0,-8.0,0.625,-8.0,1,不採用,19.0
ema_cross(EMA5/20),ema_cross,5,10,NY(21-24),水,なし,ATR高,5,20,126,57.1,-180.0,5.0,-10.0,0.667,-205.0,8,50,52.0,-110.0,5.0,-10.0,0.542,-125.0,5,不採用,19.0
ema_cross(EMA5/20),ema_cross,5,10,10時台,水,下降のみ,直近30分変動大,5,20,21,66.7,0.0,5.0,-10.0,1.0,-35.0,2,4,50.0,-10.0,5.0,-10.0,0.5,-20.0,2,不採用,19.0
ema_cross(EMA5/20),ema_cross,5,12,全時間,木,レンジのみ,ATR高,5,20,205,69.8,-21.0,5.0,-11.87,0.971,-129.0,3,73,60.3,-128.0,5.0,-12.0,0.632,-182.0,4,不採用,19.0
ema_cross(EMA5/20),ema_cross,5,12,東京(9-15),水,下降のみ,ATR低,5,20,64,75.0,48.0,5.0,-12.0,1.25,-50.0,3,14,57.1,-32.0,5.0,-12.0,0.556,-28.0,2,不採用,19.0
ema_cross(EMA5/20),ema_cross,5,12,9時台,月,下降のみ,直近30分変動大,5,20,16,75.0,12.0,5.0,-12.0,1.25,-14.0,1,7,57.1,-16.0,5.0,-12.0,0.556,-31.0,2,不採用,19.0
ema_cross(EMA5/20),ema_cross,5,5,16時台,月,下降のみ,なし,5,20,38,57.9,30.0,5.0,-5.0,1.375,-20.0,4,29,41.4,-25.0,5.0,-5.0,0.706,-35.0,6,不採用,18.9
ema_cross(EMA5/20),ema_cross,5,8,9時台,全曜日,なし,直近30分変動大,5,20,381,61.7,7.0,5.0,-8.0,1.006,-216.0,5,172,52.3,-206.0,5.0,-8.0,0.686,-265.0,6,不採用,18.9
ema_cross(EMA5/20),ema_cross,5,8,9時台,全曜日,順方向のみ,ATR高,5,20,35,60.0,-7.0,5.0,-8.0,0.938,-16.0,2,26,50.0,-39.0,5.0,-8.0,0.625,-57.0,6,不採用,18.9
ema_cross(EMA5/20),ema_cross,5,8,21時台,月,なし,直近30分変動大,5,20,61,70.5,71.0,5.0,-8.0,1.493,-27.0,3,20,50.0,-30.0,5.0,-8.0,0.625,-36.0,3,不採用,18.9
ema_cross(EMA5/20),ema_cross,5,8,21時台,金,レンジのみ,ATR低,5,20,4,75.0,7.0,5.0,-8.0,1.875,-8.0,1,6,50.0,-9.0,5.0,-8.0,0.625,-19.0,2,不採用,18.9
ema_cross(EMA5/20),ema_cross,5,10,全時間,月,上昇のみ,ATR低,5,20,203,57.1,-272.1,5.0,-9.79,0.681,-295.9,5,62,51.6,-140.0,5.0,-10.0,0.533,-150.0,4,不採用,18.9
ema_cross(EMA5/20),ema_cross,5,10,全時間,火,レンジのみ,ATR高,5,20,150,64.0,-60.0,5.0,-10.0,0.889,-115.0,4,67,53.7,-124.0,5.0,-9.81,0.592,-144.0,4,不採用,18.9
ema_cross(EMA5/20),ema_cross,5,10,全時間,金,レンジのみ,ATR低,5,20,190,65.8,-25.0,5.0,-10.0,0.962,-150.0,5,84,56.0,-135.0,5.0,-10.0,0.635,-140.0,5,不採用,18.9
ema_cross(EMA5/20),ema_cross,5,10,NY(21-24),金,上昇のみ,ATR低,5,20,20,60.0,-1.3,5.0,-7.66,0.979,-31.3,5,13,53.8,-29.6,4.34,-10.0,0.507,-44.6,2,不採用,18.9
ema_cross(EMA5/20),ema_cross,5,12,21時台,火,下降のみ,なし,5,20,44,79.5,67.0,5.0,-12.0,1.62,-26.0,2,18,61.1,-29.0,5.0,-12.0,0.655,-54.0,3,不採用,18.9
ema_cross(EMA5/20),ema_cross,5,15,東京(9-15),月,下降のみ,直近30分変動大,5,20,88,69.3,-100.0,5.0,-15.0,0.753,-140.0,3,36,61.1,-100.0,5.0,-15.0,0.524,-120.0,3,不採用,18.9
ema_cross(EMA5/20),ema_cross,5,15,NY(21-24),火,レンジのみ,ATR高,5,20,24,87.5,60.0,5.0,-15.0,2.333,-40.0,2,11,63.6,-17.0,5.0,-13.0,0.673,-37.0,2,不採用,18.9
ema_cross(EMA5/20),ema_cross,5,5,10時台,月,上昇のみ,ATR高,5,20,25,36.0,-35.0,5.0,-5.0,0.562,-50.0,5,13,30.8,-25.0,5.0,-5.0,0.444,-25.0,5,不採用,18.8
ema_cross(EMA5/20),ema_cross,5,5,16時台,月,順方向のみ,直近30分変動大,5,20,8,87.5,30.0,5.0,-5.0,7.0,0.0,1,11,45.5,-5.0,5.0,-5.0,0.833,-15.0,3,不採用,18.8
ema_cross(EMA5/20),ema_cross,5,5,22時台,木,下降のみ,なし,5,20,46,43.5,-26.4,5.0,-4.86,0.791,-36.4,3,9,33.3,-15.0,5.0,-5.0,0.5,-15.0,4,不採用,18.8
ema_cross(EMA5/20),ema_cross,5,8,16時台,月,下降のみ,直近30分変動大,5,20,19,78.9,43.0,5.0,-8.0,2.344,-8.0,1,17,52.9,-19.0,5.0,-8.0,0.703,-27.0,3,不採用,18.8
ema_cross(EMA5/20),ema_cross,5,10,全時間,全曜日,レンジのみ,直近30分変動大,5,20,1464,62.4,-945.0,5.0,-10.0,0.828,-980.0,7,723,60.4,-653.1,5.0,-9.92,0.77,-698.1,7,不採用,18.8
ema_cross(EMA5/20),ema_cross,5,10,全時間,月,順方向のみ,直近30分変動大,5,20,173,59.5,-185.0,5.0,-10.0,0.736,-200.0,4,86,54.7,-155.0,5.0,-10.0,0.603,-165.0,6,不採用,18.8
ema_cross(EMA5/20),ema_cross,5,10,10時台,金,レンジのみ,なし,5,20,44,75.0,55.0,5.0,-10.0,1.5,-30.0,2,18,55.6,-30.0,5.0,-10.0,0.625,-35.0,3,不採用,18.8
ema_cross(EMA5/20),ema_cross,5,12,22時台,木,下降のみ,なし,5,20,41,63.4,-39.4,5.0,-11.29,0.767,-57.4,2,8,50.0,-28.0,5.0,-12.0,0.417,-26.0,1,不採用,18.8
ema_cross(EMA5/20),ema_cross,5,15,全時間,水,順方向のみ,なし,5,20,733,73.7,-150.3,4.99,-14.74,0.947,-243.1,3,317,68.1,-438.9,4.98,-15.0,0.71,-453.9,5,不採用,18.8
ema_cross(EMA5/20),ema_cross,5,15,ロンドン(16-21),火,上昇のみ,ATR低,5,20,31,93.5,115.0,5.0,-15.0,4.833,-15.0,1,16,68.8,-13.3,5.0,-13.66,0.805,-30.0,3,不採用,18.8
ema_cross(EMA5/20),ema_cross,5,5,全時間,月,順方向のみ,直近30分変動大,5,20,173,39.9,-175.0,5.0,-5.0,0.663,-180.0,10,87,36.8,-115.0,5.0,-5.0,0.582,-115.0,8,不採用,18.7
ema_cross(EMA5/20),ema_cross,5,5,22時台,水,順方向のみ,なし,5,20,39,48.7,-5.0,5.0,-5.0,0.95,-20.0,4,30,36.7,-40.0,5.0,-5.0,0.579,-40.0,5,不採用,18.7
ema_cross(EMA5/20),ema_cross,5,5,22時台,木,順方向のみ,ATR高,5,20,35,51.4,5.0,5.0,-5.0,1.059,-15.0,3,3,33.3,-5.0,5.0,-5.0,0.5,-10.0,2,不採用,18.7
ema_cross(EMA5/20),ema_cross,5,8,10時台,金,レンジのみ,なし,5,20,45,71.1,56.0,5.0,-8.0,1.538,-41.0,4,18,50.0,-27.0,5.0,-8.0,0.625,-33.0,3,不採用,18.7
ema_cross(EMA5/20),ema_cross,5,8,16時台,火,なし,ATR高,5,20,54,63.0,10.0,5.0,-8.0,1.062,-49.0,5,28,50.0,-42.0,5.0,-8.0,0.625,-66.0,5,不採用,18.7
ema_cross(EMA5/20),ema_cross,5,10,10時台,全曜日,なし,直近30分変動大,5,20,304,64.1,-115.0,5.0,-10.0,0.894,-305.0,5,128,56.2,-200.0,5.0,-10.0,0.643,-235.0,5,不採用,18.7
ema_cross(EMA5/20),ema_cross,5,10,22時台,火,レンジのみ,なし,5,20,21,81.0,45.0,5.0,-10.0,2.125,-25.0,2,13,53.8,-19.0,5.0,-9.0,0.648,-35.0,2,不採用,18.7
ema_cross(EMA5/20),ema_cross,5,12,9時台,月,上昇のみ,直近30分変動大,5,20,27,74.1,16.0,5.0,-12.0,1.19,-38.0,2,18,61.1,-29.0,5.0,-12.0,0.655,-62.0,5,不採用,18.7
ema_cross(EMA5/20),ema_cross,5,12,22時台,木,レンジのみ,直近30分変動大,5,20,16,62.5,-22.0,5.0,-12.0,0.694,-32.0,2,8,50.0,-28.0,5.0,-12.0,0.417,-16.0,2,不採用,18.7
ema_cross(EMA5/20),ema_cross,5,15,NY(21-24),木,下降のみ,なし,5,20,97,70.1,-73.2,5.0,-14.25,0.823,-97.9,4,23,60.9,-65.0,5.0,-15.0,0.519,-80.0,3,不採用,18.7
ema_cross(EMA5/20),ema_cross,5,5,NY(21-24),金,なし,ATR低,5,20,33,51.5,7.7,5.0,-4.83,1.1,-32.3,6,27,37.0,-35.0,5.0,-5.0,0.588,-55.0,4,不採用,18.6
ema_cross(EMA5/20),ema_cross,5,5,10時台,全曜日,なし,直近30分変動大,5,20,305,47.2,-85.0,5.0,-5.0,0.894,-170.0,9,128,40.6,-120.0,5.0,-5.0,0.684,-155.0,9,不採用,18.6
ema_cross(EMA5/20),ema_cross,5,8,16時台,金,下降のみ,ATR高,5,20,28,53.6,-29.0,5.0,-8.0,0.721,-59.0,5,5,40.0,-14.0,5.0,-8.0,0.417,-11.0,2,不採用,18.6
ema_cross(EMA5/20),ema_cross,5,8,21時台,木,レンジのみ,直近30分変動大,5,20,24,75.0,42.0,5.0,-8.0,1.875,-27.0,3,14,50.0,-21.0,5.0,-8.0,0.625,-38.0,2,不採用,18.6
ema_cross(EMA5/20),ema_cross,5,12,NY(21-24),木,レンジのみ,なし,5,20,69,63.8,-68.8,4.95,-11.46,0.76,-99.0,4,31,54.8,-83.0,5.0,-12.0,0.506,-98.0,3,不採用,18.6
ema_cross(EMA5/20),ema_cross,5,12,9時台,金,順方向のみ,ATR高,5,20,6,66.7,-4.0,5.0,-12.0,0.833,-14.0,1,2,50.0,-7.0,5.0,-12.0,0.417,-12.0,1,不採用,18.6
ema_cross(EMA5/20),ema_cross,5,12,21時台,水,下降のみ,直近30分変動大,5,20,31,61.3,-49.0,5.0,-12.0,0.66,-75.0,2,15,53.3,-44.0,5.0,-12.0,0.476,-59.0,4,不採用,18.6
ema_cross(EMA5/20),ema_cross,5,15,9時台,水,上昇のみ,ATR高,5,20,9,66.7,-15.0,5.0,-15.0,0.667,-35.0,2,7,57.1,-25.0,5.0,-15.0,0.444,-45.0,3,不採用,18.6
ema_cross(EMA5/20),ema_cross,5,5,全時間,火,レンジのみ,ATR高,5,20,176,51.1,20.0,5.0,-5.0,1.047,-80.0,6,76,40.8,-70.0,5.0,-5.0,0.689,-80.0,8,不採用,18.5
ema_cross(EMA5/20),ema_cross,5,5,東京(9-15),月,順方向のみ,ATR低,5,20,72,43.1,-50.0,5.0,-5.0,0.756,-75.0,6,27,33.3,-45.0,5.0,-5.0,0.5,-60.0,4,不採用,18.5
ema_cross(EMA5/20),ema_cross,5,5,10時台,火,なし,ATR高,5,20,30,46.7,-10.0,5.0,-5.0,0.875,-40.0,4,26,34.6,-40.0,5.0,-5.0,0.529,-45.0,4,不採用,18.5
ema_cross(EMA5/20),ema_cross,5,5,21時台,金,なし,なし,5,20,192,45.3,-87.3,5.0,-4.97,0.833,-137.3,7,64,39.1,-70.0,5.0,-5.0,0.641,-100.0,8,不採用,18.5
ema_cross(EMA5/20),ema_cross,5,5,22時台,月,下降のみ,ATR高,5,20,25,48.0,-5.0,5.0,-5.0,0.923,-20.0,3,6,33.3,-10.0,5.0,-5.0,0.5,-15.0,3,不採用,18.5
ema_cross(EMA5/20),ema_cross,5,8,東京(9-15),月,順方向のみ,直近30分変動大,5,20,54,55.6,-42.0,5.0,-8.0,0.781,-72.0,3,30,46.7,-58.0,5.0,-8.0,0.547,-70.0,5,不採用,18.5
ema_cross(EMA5/20),ema_cross,5,10,全時間,火,上昇のみ,なし,5,20,971,62.3,-623.5,5.0,-9.97,0.829,-683.5,6,366,57.7,-494.1,5.0,-9.99,0.681,-544.1,5,不採用,18.5
ema_cross(EMA5/20),ema_cross,5,10,9時台,金,下降のみ,直近30分変動大,5,20,36,63.9,-15.0,5.0,-10.0,0.885,-35.0,3,8,50.0,-20.0,5.0,-10.0,0.5,-30.0,3,不採用,18.5
ema_cross(EMA5/20),ema_cross,5,10,16時台,木,下降のみ,なし,5,20,47,70.2,25.0,5.0,-10.0,1.179,-70.0,5,15,53.3,-30.0,5.0,-10.0,0.571,-40.0,3,不採用,18.5
ema_cross(EMA5/20),ema_cross,5,12,全時間,火,レンジのみ,ATR高,5,20,140,69.3,-31.0,5.0,-12.0,0.94,-114.0,3,63,58.7,-122.0,5.0,-11.81,0.603,-145.0,4,不採用,18.5
ema_cross(EMA5/20),ema_cross,5,12,NY(21-24),全曜日,レンジのみ,ATR低,5,20,34,55.9,-67.3,5.0,-10.82,0.585,-77.6,4,26,53.8,-74.0,5.0,-12.0,0.486,-92.0,5,不採用,18.5
ema_cross(EMA5/20),ema_cross,5,5,ロンドン(16-21),金,レンジのみ,なし,5,20,142,54.2,60.0,5.0,-5.0,1.185,-25.0,6,66,40.9,-60.0,5.0,-5.0,0.692,-80.0,7,不採用,18.4
ema_cross(EMA5/20),ema_cross,5,5,NY(21-24),水,なし,なし,5,20,287,44.6,-152.1,5.0,-4.98,0.808,-170.0,10,141,39.7,-145.0,5.0,-5.0,0.659,-180.0,9,不採用,18.4
ema_cross(EMA5/20),ema_cross,5,5,10時台,金,下降のみ,なし,5,20,30,53.3,10.0,5.0,-5.0,1.143,-20.0,3,17,35.3,-25.0,5.0,-5.0,0.545,-20.0,3,不採用,18.4
ema_cross(EMA5/20),ema_cross,5,5,22時台,金,なし,なし,5,20,180,40.6,-165.4,5.0,-4.96,0.688,-180.4,8,71,38.0,-85.0,5.0,-5.0,0.614,-115.0,9,不採用,18.4
ema_cross(EMA5/20),ema_cross,5,5,22時台,金,レンジのみ,ATR高,5,20,32,37.5,-40.0,5.0,-5.0,0.6,-60.0,7,10,30.0,-20.0,5.0,-5.0,0.429,-25.0,4,不採用,18.4
ema_cross(EMA5/20),ema_cross,5,10,全時間,月,なし,なし,5,20,1712,61.1,-1399.5,4.99,-9.94,0.789,-1444.5,7,708,59.6,-754.6,4.99,-10.0,0.736,-749.6,4,不採用,18.4
ema_cross(EMA5/20),ema_cross,5,10,ロンドン(16-21),金,順方向のみ,ATR低,5,20,34,52.9,-48.3,5.0,-8.64,0.651,-64.4,4,17,47.1,-50.0,5.0,-10.0,0.444,-60.0,3,不採用,18.4
ema_cross(EMA5/20),ema_cross,5,10,10時台,全曜日,順方向のみ,直近30分変動大,5,20,45,71.1,30.0,5.0,-10.0,1.231,-55.0,5,21,52.4,-45.0,5.0,-10.0,0.55,-50.0,2,不採用,18.4
ema_cross(EMA5/20),ema_cross,5,10,22時台,全曜日,順方向のみ,ATR高,5,20,138,56.5,-191.8,5.0,-9.7,0.67,-231.8,4,33,48.5,-90.0,5.0,-10.0,0.471,-95.0,3,不採用,18.4
ema_cross(EMA5/20),ema_cross,5,12,21時台,水,下降のみ,なし,5,20,39,64.1,-43.0,5.0,-12.0,0.744,-81.0,2,20,55.0,-53.0,5.0,-12.0,0.509,-73.0,4,不採用,18.4
ema_cross(EMA5/20),ema_cross,5,15,9時台,全曜日,下降のみ,直近30分変動大,5,20,126,73.0,-50.0,5.0,-15.0,0.902,-85.0,3,47,63.8,-105.0,5.0,-15.0,0.588,-125.0,4,不採用,18.4
ema_cross(EMA5/20),ema_cross,5,15,10時台,全曜日,レンジのみ,ATR低,5,20,18,61.1,-50.0,5.0,-15.0,0.524,-65.0,2,6,50.0,-30.0,5.0,-15.0,0.333,-25.0,1,不採用,18.4
ema_cross(EMA5/20),ema_cross,5,5,東京(9-15),月,順方向のみ,直近30分変動大,5,20,54,38.9,-60.0,5.0,-5.0,0.636,-55.0,7,31,32.3,-55.0,5.0,-5.0,0.476,-50.0,5,不採用,18.3
ema_cross(EMA5/20),ema_cross,5,5,22時台,月,上昇のみ,なし,5,20,44,47.7,-6.8,5.0,-4.86,0.939,-36.8,4,22,36.4,-30.0,5.0,-5.0,0.571,-40.0,5,不採用,18.3
ema_cross(EMA5/20),ema_cross,5,5,22時台,金,下降のみ,なし,5,20,52,46.2,-20.0,5.0,-5.0,0.857,-40.0,6,25,40.0,-25.0,5.0,-5.0,0.667,-45.0,9,不採用,18.3
ema_cross(EMA5/20),ema_cross,5,10,NY(21-24),木,レンジのみ,直近30分変動大,5,20,40,67.5,5.0,5.0,-10.0,1.038,-65.0,4,21,52.4,-45.0,5.0,-10.0,0.55,-60.0,3,不採用,18.3
ema_cross(EMA5/20),ema_cross,5,10,22時台,全曜日,レンジのみ,直近30分変動大,5,20,90,62.2,-60.0,5.0,-10.0,0.824,-105.0,3,39,51.3,-82.8,5.0,-9.62,0.547,-105.0,4,不採用,18.3
ema_cross(EMA5/20),ema_cross,5,12,22時台,水,下降のみ,ATR高,5,20,30,70.0,14.1,5.0,-10.1,1.155,-24.0,3,19,57.9,-41.0,5.0,-12.0,0.573,-56.0,3,不採用,18.3
ema_cross(EMA5/20),ema_cross,5,15,NY(21-24),水,下降のみ,直近30分変動大,5,20,57,71.9,-11.9,5.0,-13.56,0.945,-65.0,3,30,63.3,-70.0,5.0,-15.0,0.576,-85.0,4,不採用,18.3
ema_cross(EMA5/20),ema_cross,5,10,21時台,水,下降のみ,直近30分変動大,5,20,33,57.6,-45.0,5.0,-10.0,0.679,-70.0,3,16,50.0,-40.0,5.0,-10.0,0.5,-55.0,5,不採用,18.2
ema_cross(EMA5/20),ema_cross,5,12,全時間,月,順方向のみ,直近30分変動大,5,20,173,64.2,-189.0,5.0,-12.0,0.746,-217.0,3,86,57.0,-199.0,5.0,-12.0,0.552,-209.0,3,不採用,18.2
ema_cross(EMA5/20),ema_cross,5,12,ロンドン(16-21),金,順方向のみ,なし,5,20,188,66.5,-94.8,5.0,-11.43,0.868,-144.8,6,76,60.5,-130.0,5.0,-12.0,0.639,-171.0,6,不採用,18.2
ema_cross(EMA5/20),ema_cross,5,8,ロンドン(16-21),木,上昇のみ,ATR低,5,20,25,80.0,60.0,5.0,-8.0,2.5,-19.0,2,19,52.6,-22.0,5.0,-8.0,0.694,-31.0,3,不採用,18.1
ema_cross(EMA5/20),ema_cross,5,8,16時台,全曜日,下降のみ,なし,5,20,218,63.3,50.0,5.0,-8.0,1.078,-58.0,4,95,50.5,-136.0,5.0,-8.0,0.638,-143.0,5,不採用,18.1
ema_cross(EMA5/20),ema_cross,5,8,22時台,木,下降のみ,直近30分変動大,5,20,24,58.3,-10.0,5.0,-8.0,0.875,-38.0,4,5,40.0,-14.0,5.0,-8.0,0.417,-11.0,1,不採用,18.1
ema_cross(EMA5/20),ema_cross,5,10,NY(21-24),全曜日,レンジのみ,ATR高,5,20,167,60.5,-137.2,5.0,-9.73,0.786,-167.2,5,48,52.1,-99.0,5.0,-9.74,0.558,-100.0,5,不採用,18.1
ema_cross(EMA5/20),ema_cross,5,10,21時台,全曜日,順方向のみ,直近30分変動大,5,20,106,61.3,-85.0,5.0,-10.0,0.793,-120.0,5,39,53.8,-75.0,5.0,-10.0,0.583,-95.0,6,不採用,18.1
ema_cross(EMA5/20),ema_cross,5,12,NY(21-24),全曜日,順方向のみ,ATR高,5,20,265,63.0,-297.5,5.0,-11.56,0.737,-344.5,5,56,55.4,-138.8,5.0,-11.75,0.528,-179.8,3,不採用,18.1
