entry_time,exit_time,side,pnl_pips,exit_reason
2025-08-28 10:00:00,2025-08-28 10:30:00,売り,-5.0,損切り
2025-09-12 10:00:00,2025-09-12 10:05:00,売り,-5.0,損切り
2025-09-12 10:10:00,2025-09-12 10:40:00,買い,8.0,利確
2025-09-24 10:35:00,2025-09-24 10:50:00,売り,-5.0,損切り
2025-09-25 10:20:00,2025-09-25 10:35:00,買い,8.0,利確
2025-09-26 10:40:00,2025-09-26 11:20:00,買い,-5.0,損切り
2025-09-30 10:25:00,2025-09-30 10:45:00,売り,-5.0,損切り
2025-09-30 10:55:00,2025-09-30 10:55:00,買い,-5.0,損切り
2025-10-01 10:15:00,2025-10-01 10:25:00,売り,8.0,利確
2025-10-02 10:00:00,2025-10-02 10:10:00,売り,8.0,利確
2025-10-09 10:25:00,2025-10-09 10:35:00,売り,8.0,利確
2025-10-10 10:55:00,2025-10-10 11:10:00,買い,-5.0,損切り
2025-10-13 10:35:00,2025-10-13 11:00:00,買い,-5.0,損切り
2025-10-22 10:25:00,2025-10-22 10:55:00,買い,8.0,利確
2025-10-31 10:05:00,2025-10-31 10:05:00,売り,-5.0,損切り
2025-10-31 10:55:00,2025-10-31 11:00:00,買い,8.0,利確
2025-11-06 10:35:00,2025-11-06 11:00:00,買い,-5.0,損切り
2025-11-07 10:35:00,2025-11-07 10:35:00,売り,-5.0,損切り
2025-11-19 10:05:00,2025-11-19 11:10:00,買い,8.0,利確
2025-11-26 10:35:00,2025-11-26 10:35:00,売り,-5.0,損切り
2025-12-30 10:50:00,2025-12-30 11:05:00,売り,8.0,利確
2026-01-07 10:20:00,2026-01-07 11:55:00,買い,-5.0,損切り
2026-01-12 10:35:00,2026-01-12 11:15:00,買い,8.0,利確
2026-01-15 10:00:00,2026-01-15 10:10:00,売り,8.0,利確
2026-01-20 10:40:00,2026-01-20 10:50:00,買い,-5.0,損切り
2026-01-22 10:45:00,2026-01-22 11:00:00,買い,8.0,利確
2026-01-27 10:00:00,2026-01-27 10:00:00,買い,8.0,利確
2026-01-28 10:05:00,2026-01-28 10:10:00,買い,8.0,利確
2026-02-03 10:40:00,2026-02-03 11:05:00,売り,8.0,利確
2026-02-13 10:05:00,2026-02-13 10:05:00,買い,8.0,利確
2026-02-16 10:20:00,2026-02-16 11:10:00,売り,-5.0,損切り
2026-02-17 10:20:00,2026-02-17 10:25:00,買い,-5.0,損切り
2026-02-25 10:55:00,2026-02-25 11:00:00,買い,-5.0,損切り
2026-03-04 10:20:00,2026-03-04 10:20:00,買い,-5.0,損切り
2026-03-06 10:15:00,2026-03-06 10:25:00,買い,8.0,利確
2026-03-06 10:50:00,2026-03-06 11:00:00,売り,-5.0,損切り
2026-03-16 10:10:00,2026-03-16 10:30:00,買い,8.0,利確
2026-03-18 10:40:00,2026-03-18 10:50:00,売り,-5.0,損切り
2026-03-20 10:40:00,2026-03-20 10:45:00,買い,8.0,利確
2026-03-24 10:50:00,2026-03-24 11:30:00,買い,-5.0,損切り
2026-03-30 10:25:00,2026-03-30 10:30:00,買い,-5.0,損切り
2026-04-02 10:05:00,2026-04-02 10:05:00,買い,8.0,利確
2026-04-15 10:00:00,2026-04-15 10:00:00,売り,-5.0,損切り
2026-04-15 10:05:00,2026-04-15 10:05:00,買い,-5.0,損切り
2026-04-22 10:15:00,2026-04-22 10:30:00,買い,-5.0,損切り
2026-04-23 10:30:00,2026-04-23 10:40:00,買い,-5.0,損切り
2026-04-29 10:05:00,2026-04-29 10:30:00,買い,-5.0,損切り
2026-05-06 10:00:00,2026-05-06 10:55:00,買い,8.0,利確
2026-05-20 10:25:00,2026-05-20 10:50:00,買い,-5.0,損切り
2026-05-29 10:10:00,2026-05-29 10:45:00,売り,-5.0,損切り
2026-05-29 10:50:00,2026-05-29 11:40:00,買い,-5.0,損切り
2026-06-05 10:40:00,2026-06-05 18:15:00,買い,-5.0,損切り
2026-06-10 10:50:00,2026-06-10 18:35:00,買い,8.0,利確
2026-06-16 10:50:00,2026-06-16 11:55:00,買い,-5.0,損切り
2026-06-17 10:55:00,2026-06-17 13:05:00,買い,-5.0,損切り
2026-06-19 10:40:00,2026-06-19 11:15:00,買い,8.0,利確
2026-06-23 10:15:00,2026-06-23 14:00:00,売り,-5.0,損切り
2026-06-25 10:50:00,2026-06-25 11:20:00,買い,-5.0,損切り
2026-06-29 10:10:00,2026-06-29 15:20:00,買い,8.0,利確
