entry_time,exit_time,side,pnl_pips,exit_reason
2023-06-14 14:05:00,2023-06-14 14:35:00,買い,-5.0,損切り
2023-06-20 09:05:00,2023-06-20 09:15:00,売り,-5.0,損切り
2023-06-22 10:50:00,2023-06-22 14:00:00,売り,-5.0,損切り
2023-06-22 14:05:00,2023-06-22 14:25:00,買い,-5.0,損切り
2023-06-23 11:45:00,2023-06-23 11:50:00,買い,-5.0,損切り
2023-06-26 10:40:00,2023-06-26 10:40:00,買い,-5.0,損切り
2023-06-26 11:45:00,2023-06-26 11:50:00,売り,-5.0,損切り
2023-06-27 09:55:00,2023-06-27 09:55:00,買い,-5.0,損切り
2023-06-27 10:15:00,2023-06-27 11:45:00,売り,-5.0,損切り
2023-06-28 11:20:00,2023-06-28 12:00:00,買い,-5.0,損切り
2023-06-29 09:05:00,2023-06-29 09:20:00,買い,-5.0,損切り
2023-06-29 11:30:00,2023-06-29 13:30:00,買い,20.0,利確
2023-07-03 09:30:00,2023-07-03 09:30:00,売り,-5.0,損切り
2023-07-03 09:45:00,2023-07-03 11:05:00,買い,20.0,利確
2023-07-05 09:25:00,2023-07-05 09:55:00,買い,-5.0,損切り
2023-07-13 12:35:00,2023-07-13 12:50:00,売り,-5.0,損切り
2023-07-13 13:00:00,2023-07-13 13:20:00,買い,-5.0,損切り
2023-07-13 13:30:00,2023-07-13 13:45:00,売り,-5.0,損切り
2023-07-13 14:05:00,2023-07-13 14:55:00,買い,20.0,利確
2023-07-17 12:35:00,2023-07-17 14:15:00,買い,-5.0,損切り
2023-07-20 09:00:00,2023-07-20 09:00:00,売り,-5.0,損切り
2023-07-21 10:25:00,2023-07-21 11:15:00,買い,20.0,利確
2023-07-24 14:50:00,2023-07-24 15:55:00,買い,-5.0,損切り
2023-07-26 12:55:00,2023-07-26 13:25:00,売り,-5.0,損切り
2023-07-26 13:40:00,2023-07-26 14:05:00,買い,-5.0,損切り
2023-07-26 14:15:00,2023-07-26 14:25:00,売り,-5.0,損切り
2023-07-26 14:30:00,2023-07-26 14:40:00,買い,-5.0,損切り
2023-07-26 14:45:00,2023-07-26 15:20:00,売り,20.0,利確
2023-07-27 10:10:00,2023-07-27 10:30:00,売り,20.0,利確
2023-07-28 12:00:00,2023-07-28 12:05:00,売り,-5.0,損切り
2023-07-28 12:30:00,2023-07-28 12:30:00,買い,-5.0,損切り
2023-07-31 10:15:00,2023-07-31 10:25:00,買い,20.0,利確
2023-08-02 09:55:00,2023-08-02 09:55:00,買い,-5.0,損切り
2023-08-02 10:40:00,2023-08-02 10:40:00,売り,-5.0,損切り
2023-08-02 10:45:00,2023-08-02 11:50:00,買い,20.0,利確
2023-08-03 09:00:00,2023-08-03 09:10:00,買い,-5.0,損切り
2023-08-03 11:40:00,2023-08-03 11:40:00,売り,-5.0,損切り
2023-08-03 12:55:00,2023-08-03 13:00:00,売り,-5.0,損切り
2023-08-04 11:35:00,2023-08-04 11:45:00,売り,20.0,利確
2023-08-07 09:15:00,2023-08-07 10:05:00,売り,-5.0,損切り
2023-08-09 10:45:00,2023-08-09 10:45:00,買い,-5.0,損切り
2023-08-15 11:50:00,2023-08-15 12:30:00,買い,-5.0,損切り
2023-08-16 11:05:00,2023-08-16 11:55:00,売り,-5.0,損切り
2023-08-21 09:05:00,2023-08-21 10:35:00,売り,-5.0,損切り
2023-09-01 09:20:00,2023-09-01 09:55:00,買い,-5.0,損切り
2023-09-01 10:10:00,2023-09-01 10:15:00,売り,-5.0,損切り
2023-09-04 10:15:00,2023-09-04 10:15:00,買い,-5.0,損切り
2023-09-04 12:25:00,2023-09-04 12:25:00,売り,-5.0,損切り
2023-09-06 09:45:00,2023-09-06 10:25:00,買い,-5.0,損切り
2023-09-07 14:35:00,2023-09-07 14:40:00,買い,-5.0,損切り
2023-09-07 14:45:00,2023-09-07 17:30:00,売り,20.0,利確
2023-09-08 09:30:00,2023-09-08 09:30:00,売り,20.0,利確
2023-09-15 10:35:00,2023-09-15 11:10:00,売り,-5.0,損切り
2023-09-15 11:45:00,2023-09-15 13:15:00,買い,-5.0,損切り
2023-09-15 14:05:00,2023-09-15 14:05:00,買い,-5.0,損切り
2023-09-15 14:40:00,2023-09-15 14:40:00,売り,-5.0,損切り
2023-09-20 09:45:00,2023-09-20 09:55:00,買い,-5.0,損切り
2023-09-20 10:00:00,2023-09-20 10:10:00,売り,-5.0,損切り
2023-09-20 10:15:00,2023-09-20 10:50:00,買い,-5.0,損切り
2023-09-25 13:20:00,2023-09-25 13:45:00,買い,-5.0,損切り
2023-09-25 13:55:00,2023-09-25 15:10:00,売り,-5.0,損切り
2023-09-26 10:05:00,2023-09-26 15:05:00,買い,20.0,利確
2023-09-27 12:25:00,2023-09-27 19:00:00,買い,20.0,利確
2023-09-28 10:30:00,2023-09-28 10:30:00,買い,-5.0,損切り
2023-09-28 10:40:00,2023-09-28 14:10:00,売り,20.0,利確
2023-10-04 14:05:00,2023-10-04 14:25:00,売り,-5.0,損切り
2023-10-06 11:25:00,2023-10-06 11:30:00,売り,-5.0,損切り
2023-10-06 11:35:00,2023-10-06 14:05:00,買い,20.0,利確
2023-10-09 12:40:00,2023-10-09 15:15:00,買い,-5.0,損切り
2023-10-12 09:25:00,2023-10-12 09:35:00,買い,-5.0,損切り
2023-10-12 10:45:00,2023-10-12 10:50:00,売り,-5.0,損切り
2023-10-13 10:05:00,2023-10-13 10:10:00,売り,-5.0,損切り
2023-10-16 09:15:00,2023-10-16 09:15:00,売り,-5.0,損切り
2023-10-16 09:20:00,2023-10-16 09:30:00,買い,-5.0,損切り
2023-10-16 09:40:00,2023-10-16 09:45:00,売り,-5.0,損切り
2023-10-17 11:35:00,2023-10-17 13:30:00,買い,-5.0,損切り
2023-10-18 10:25:00,2023-10-18 11:00:00,買い,-5.0,損切り
2023-10-19 09:00:00,2023-10-19 10:35:00,売り,-5.0,損切り
2023-10-19 11:30:00,2023-10-19 13:10:00,買い,-5.0,損切り
2023-10-19 14:30:00,2023-10-19 15:00:00,買い,-5.0,損切り
2023-10-23 09:35:00,2023-10-23 11:05:00,売り,-5.0,損切り
2023-10-24 10:15:00,2023-10-24 14:30:00,売り,-5.0,損切り
2023-10-25 09:30:00,2023-10-25 10:05:00,買い,-5.0,損切り
2023-10-25 13:20:00,2023-10-25 23:55:00,買い,7.2,日終わり強制決済
2023-10-27 09:15:00,2023-10-27 09:20:00,買い,-5.0,損切り
2023-10-27 09:25:00,2023-10-27 12:00:00,売り,20.0,利確
2023-10-30 11:25:00,2023-10-30 15:50:00,売り,20.0,利確
2023-11-01 14:00:00,2023-11-01 15:00:00,買い,-5.0,損切り
2023-11-06 13:25:00,2023-11-06 13:25:00,売り,-5.0,損切り
2023-11-06 13:35:00,2023-11-06 13:50:00,買い,-5.0,損切り
2023-11-06 14:10:00,2023-11-06 15:35:00,売り,-5.0,損切り
2023-11-08 09:40:00,2023-11-08 15:00:00,買い,20.0,利確
2023-11-09 09:55:00,2023-11-09 10:25:00,買い,-5.0,損切り
2023-11-09 10:55:00,2023-11-09 11:50:00,売り,-5.0,損切り
2023-11-09 12:00:00,2023-11-09 15:40:00,買い,-5.0,損切り
2023-11-10 13:00:00,2023-11-10 23:55:00,買い,16.2,日終わり強制決済
2023-11-13 09:45:00,2023-11-13 13:40:00,買い,20.0,利確
2023-11-14 09:05:00,2023-11-14 13:25:00,買い,-5.0,損切り
