entry_time,exit_time,side,pnl_pips,exit_reason
2025-03-25 16:25:00,2025-03-25 16:25:00,買い,5.0,利確
2025-03-31 16:55:00,2025-03-31 17:00:00,買い,5.0,利確
2025-04-01 16:45:00,2025-04-01 16:50:00,売り,5.0,利確
2025-04-09 16:55:00,2025-04-09 16:55:00,買い,5.0,利確
2025-04-10 16:40:00,2025-04-10 16:40:00,売り,5.0,利確
2025-04-11 16:25:00,2025-04-11 16:25:00,売り,5.0,利確
2025-04-22 16:00:00,2025-04-22 16:00:00,買い,5.0,利確
2025-04-25 16:25:00,2025-04-25 16:30:00,売り,5.0,利確
2025-05-07 16:35:00,2025-05-07 16:35:00,買い,5.0,利確
2025-05-14 16:00:00,2025-05-14 16:00:00,買い,5.0,利確
2025-05-14 16:40:00,2025-05-14 16:40:00,売り,-10.0,損切り
2025-05-21 16:35:00,2025-05-21 16:35:00,買い,5.0,利確
2025-05-22 16:10:00,2025-05-22 16:20:00,買い,-10.0,損切り
2025-05-22 16:30:00,2025-05-22 16:40:00,売り,5.0,利確
2025-05-30 16:05:00,2025-05-30 16:05:00,買い,5.0,利確
2025-06-10 16:35:00,2025-06-10 16:45:00,買い,-10.0,損切り
2025-06-12 16:30:00,2025-06-12 16:35:00,買い,5.0,利確
2025-06-16 16:20:00,2025-06-16 16:30:00,買い,5.0,利確
2025-06-16 16:55:00,2025-06-16 17:05:00,売り,-10.0,損切り
2025-06-17 16:50:00,2025-06-17 16:50:00,売り,5.0,利確
2025-06-20 16:30:00,2025-06-20 16:45:00,売り,-10.0,損切り
2025-06-27 16:45:00,2025-06-27 16:45:00,買い,5.0,利確
2025-07-03 16:25:00,2025-07-03 16:30:00,売り,5.0,利確
2025-07-03 16:55:00,2025-07-03 17:20:00,買い,-10.0,損切り
2025-07-08 16:50:00,2025-07-08 17:05:00,売り,-10.0,損切り
2025-07-23 16:05:00,2025-07-23 16:10:00,売り,5.0,利確
2025-07-25 16:35:00,2025-07-25 16:40:00,買い,5.0,利確
2025-07-29 16:00:00,2025-07-29 16:05:00,買い,5.0,利確
2025-07-31 16:15:00,2025-07-31 16:15:00,買い,5.0,利確
2025-08-04 16:10:00,2025-08-04 16:25:00,買い,5.0,利確
2025-08-11 16:45:00,2025-08-11 17:00:00,売り,5.0,利確
2025-08-18 16:10:00,2025-08-18 16:10:00,売り,5.0,利確
2025-08-20 16:45:00,2025-08-20 16:45:00,買い,5.0,利確
2025-08-25 16:55:00,2025-08-25 18:00:00,買い,-10.0,損切り
2025-08-27 16:35:00,2025-08-27 16:50:00,買い,-10.0,損切り
2025-09-01 16:20:00,2025-09-01 16:25:00,買い,5.0,利確
2025-09-03 16:20:00,2025-09-03 16:20:00,買い,5.0,利確
2025-09-09 16:45:00,2025-09-09 16:45:00,買い,5.0,利確
2025-09-12 16:05:00,2025-09-12 16:20:00,売り,5.0,利確
2025-09-15 16:30:00,2025-09-15 16:30:00,売り,5.0,利確
2025-09-18 16:40:00,2025-09-18 16:40:00,売り,5.0,利確
2025-09-25 16:35:00,2025-09-25 16:50:00,売り,-10.0,損切り
2025-10-02 16:15:00,2025-10-02 16:25:00,売り,-10.0,損切り
2025-10-02 16:30:00,2025-10-02 16:35:00,買い,-10.0,損切り
2025-10-02 16:45:00,2025-10-02 16:45:00,売り,5.0,利確
2025-10-03 16:15:00,2025-10-03 16:25:00,買い,-10.0,損切り
2025-10-06 16:20:00,2025-10-06 16:25:00,売り,5.0,利確
2025-10-06 16:45:00,2025-10-06 16:45:00,買い,5.0,利確
2025-10-10 16:45:00,2025-10-10 16:45:00,買い,5.0,利確
2025-10-13 16:00:00,2025-10-13 16:00:00,買い,5.0,利確
2025-10-15 16:40:00,2025-10-15 16:45:00,買い,-10.0,損切り
2025-10-20 16:15:00,2025-10-20 16:15:00,買い,5.0,利確
2025-10-21 16:25:00,2025-10-21 16:25:00,売り,5.0,利確
2025-10-22 16:00:00,2025-10-22 16:00:00,売り,5.0,利確
2025-10-22 16:20:00,2025-10-22 16:40:00,買い,-10.0,損切り
2025-10-22 16:50:00,2025-10-22 16:55:00,売り,-10.0,損切り
2025-10-24 16:25:00,2025-10-24 16:25:00,売り,5.0,利確
2025-10-28 16:25:00,2025-10-28 16:40:00,買い,-10.0,損切り
2025-10-29 16:15:00,2025-10-29 16:20:00,売り,5.0,利確
2025-11-06 16:40:00,2025-11-06 17:00:00,売り,5.0,利確
2025-11-13 16:40:00,2025-11-13 16:40:00,売り,-10.0,損切り
2025-12-01 16:20:00,2025-12-01 16:20:00,売り,5.0,利確
2025-12-12 16:10:00,2025-12-12 16:15:00,売り,5.0,利確
2026-01-06 16:00:00,2026-01-06 16:00:00,売り,5.0,利確
2026-01-14 16:00:00,2026-01-14 17:00:00,売り,5.0,利確
2026-01-16 16:25:00,2026-01-16 16:30:00,売り,5.0,利確
2026-01-19 16:10:00,2026-01-19 16:10:00,売り,5.0,利確
2026-01-19 16:30:00,2026-01-19 16:35:00,買い,5.0,利確
2026-01-21 16:25:00,2026-01-21 16:45:00,売り,5.0,利確
2026-01-23 16:50:00,2026-01-23 16:50:00,売り,-10.0,損切り
2026-01-29 16:20:00,2026-01-29 16:20:00,買い,5.0,利確
2026-02-03 16:20:00,2026-02-03 16:30:00,買い,-10.0,損切り
2026-02-03 16:35:00,2026-02-03 16:40:00,売り,5.0,利確
2026-02-10 16:30:00,2026-02-10 16:35:00,買い,5.0,利確
2026-02-18 16:25:00,2026-02-18 16:30:00,買い,5.0,利確
2026-02-19 16:15:00,2026-02-19 16:40:00,買い,-10.0,損切り
2026-02-19 16:50:00,2026-02-19 16:55:00,売り,5.0,利確
2026-02-20 16:05:00,2026-02-20 16:10:00,売り,5.0,利確
2026-02-23 16:00:00,2026-02-23 16:05:00,買い,5.0,利確
2026-02-24 16:10:00,2026-02-24 16:10:00,買い,5.0,利確
2026-02-25 16:25:00,2026-02-25 16:55:00,買い,5.0,利確
2026-03-03 16:45:00,2026-03-03 16:50:00,買い,5.0,利確
2026-03-06 16:40:00,2026-03-06 16:55:00,売り,5.0,利確
2026-03-11 16:45:00,2026-03-11 17:20:00,買い,5.0,利確
2026-03-17 16:30:00,2026-03-17 16:40:00,売り,5.0,利確
2026-03-18 16:40:00,2026-03-18 17:15:00,買い,5.0,利確
2026-03-19 16:10:00,2026-03-19 16:10:00,売り,5.0,利確
2026-03-24 16:00:00,2026-03-24 16:05:00,売り,5.0,利確
2026-03-26 16:55:00,2026-03-26 17:00:00,買い,5.0,利確
2026-04-03 16:25:00,2026-04-03 21:30:00,売り,-10.0,損切り
2026-04-06 16:55:00,2026-04-06 16:55:00,売り,5.0,利確
2026-04-07 16:10:00,2026-04-07 17:00:00,買い,-10.0,損切り
2026-04-14 16:10:00,2026-04-14 16:15:00,売り,-10.0,損切り
2026-04-15 16:25:00,2026-04-15 17:00:00,売り,5.0,利確
2026-04-17 16:05:00,2026-04-17 16:05:00,売り,5.0,利確
2026-04-21 16:40:00,2026-04-21 16:55:00,買い,5.0,利確
2026-04-27 16:10:00,2026-04-27 17:05:00,売り,5.0,利確
2026-04-29 16:35:00,2026-04-29 17:05:00,売り,-10.0,損切り
2026-05-11 16:55:00,2026-05-11 17:30:00,買い,-10.0,損切り
2026-05-14 16:25:00,2026-05-14 20:55:00,買い,5.0,利確
2026-06-01 16:10:00,2026-06-01 22:05:00,売り,-10.0,損切り
2026-06-02 16:55:00,2026-06-02 22:40:00,売り,-10.0,損切り
2026-06-03 16:40:00,2026-06-03 16:40:00,売り,5.0,利確
2026-06-09 16:25:00,2026-06-09 23:55:00,買い,5.0,利確
2026-06-11 16:30:00,2026-06-11 22:50:00,売り,5.0,利確
2026-06-16 16:15:00,2026-06-16 16:55:00,買い,-10.0,損切り
2026-06-19 16:00:00,2026-06-19 21:05:00,売り,5.0,利確
2026-06-23 16:10:00,2026-06-23 16:20:00,売り,5.0,利確
2026-06-26 16:40:00,2026-06-26 17:05:00,売り,5.0,利確
2026-06-30 16:35:00,2026-06-30 16:55:00,売り,-10.0,損切り
